symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
603882,2020Q4_1752243,广东省广州市国际生物岛螺旋三路10号,投资咨询服务;商品信息咨询服务;生物技术开发服务;生物技术咨询、交流服务;软件开发;信息技术咨询服务;信息系统集成服务;计算机房维护服务;水质检测服务;环境保护监测;水污染监测;化工产品检测服务;医学研究和试验发展;生物技术转让服务;企业总部管理;房屋租赁;场地租赁(不含仓储);物业管理;电话信息服务;食品检测服务;租赁业务(外商投资企业需持批文、批准证书经营)。,梁耀铭,广州市,"公司系一家专业从事第三方医学检验及病理诊断业务的独立医学实验室，主营业务为向各类医疗机构(包括医院、妇幼保健院、卫生院等)提供医学检验及病理诊断外包服务。公司专注从事第三方医学检验及病理诊断业务，凭借严格规范的实验室质量管理体系、领先的检验检测技术平台、广泛便捷的实验室网络、专业的冷链物流系统为超过16,000家客户提供公正、准确、及时、便捷的医学检验及病理诊断服务，已成为国内营业规模最大、检验实验室数量最多、覆盖市场网络最广、检验项目及技术平台齐全的第三方医学检验行业的市场领导企业。",sid@kingmed.com.cn,"主营业务为向各类医疗机构(包括医院,妇幼保健院,卫生院等)提供医学检验及病理诊断外包服务.主要服务及产品:医学检验及病理诊断类,非医学检验检测类,其他.",梁耀铭,广东,46261.13,郝必喜,20060526,www.kingmed.com.cn,金域医学,2018,SHSE,SHSE,医疗诊断和研究,20660,-,诊断和研究,20660010,60714277000,-0.25,2.93,¥128.38,医疗保健,206,0.18,820000,105058400,3.42,8100.0,810000,3.38,3.38,1.0,128.12,81.4,99.27,29.32,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 8100.00 %,2020Q4_1752243
300369,2020Q4_1752199,北京市海淀区北洼路4号益泰大厦5层,许可经营项目：无。一般经营项目：货物进出口；技术进出口；代理进出口；开发计算机软硬件、销售自产产品、批发计算机软硬件；提供技术开发、技术咨询、技术服务和计算机软硬件售后服务。,沈继业,北京市,公司是国内领先的企业级网络安全解决方案供应商。主要服务于政府、电信运营商、金融、能源、互联网等领域的企业级用户，向用户提供网络及终端安全产品、Web及应用安全产品、合规及安全管理产品等信息安全产品，并提供专业安全服务。公司建立并维护的全球最大的中文漏洞库已经成为业界广泛参考的标准，并承担了多项国家级重点科研项目。远程安全评估系统产品“极光”获英国西海岸实验室的Checkmark认证，入侵防御系统通过NSSLab测试并获得最高级别的推荐认证。公司建立了完善的专业安全服务体系(NSPS)，具备国内最高级安全服务资质，连续多年被评为“值得信赖的安全服务品牌”。,ir@nsfocus.com,"主营业务为信息安全产品的研发,生产,销售及提供专业安全服务.",胡忠华,北京,79833.23,赵晓凡,20000425,www.nsfocus.com,绿盟科技,2019,SZSE,SZSE,软件,31110,-,软件基础构架,31110030,17371416000,25.43,43.57,¥21.67,科技,311,0.04,300000,4584000,0.15,1400.0,280000,0.14,0.14,1.0,21.52,13.84,17.38,24.68,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 1400.00 %,2020Q4_1752199
000858,2020Q4_1752173,四川省宜宾市翠屏区岷江西路150号,主营：酒类产品及相关辅助产品(瓶盖、商标、标识及包装制品)的生产经营；兼营：饮料、药品、水果种植、农业种植、进出口业务、物业管理、投资管理等。,曾从钦,宜宾市,公司是以五粮液及其系列酒的生产、销售为主要产业，同时生产经营精密塑胶制品、大中小高精尖注射和冲压模具现代制造产业，以及生物工程为发展产业，药业工业、印刷业、电子器件产业、物流运输和相关的服务业的具有深厚企业文化的现代化企业集团。公司现已系统研制开发了五粮春、五粮神、五粮醇等几十种不同档次、不同口味，满足不同区域、不同文化背景、不同层次消费者需求的系列产品。数年来“五粮液”品牌连续在中国白酒制造业和食品行业“最有价值品牌”中排位居前，具有领导市场的影响力。目前公司根据消费者的个性化需求，进一步细分、微分市场，新设计开发国宝五粮液、人民大会堂国宴五粮液等，丰富和完善产品线，加快新产品开发步伐，有效地支持了公司经营业绩持续增长。,000858-wly@sohu.com;lixinyi@wuliangye.com.cn,主要产品:五粮液系列酒.,,四川,388160.8,彭智辅,19980421,www.wuliangye.com.cn,五粮液,2015,SZSE,SZSE,酒精饮料,20510,-,其他酒类,20510020,1079600995000,10.79,-2.89,¥277.56,非周期性消费,205,0.01,560000,163436000,5.32,55.56,200000,1.9,1.9,1.0,291.85,188.73,238.44,16.41,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 55.56 %,2020Q4_1752173
002920,2020Q4_1752182,广东省惠州市仲恺高新区和畅五路西103号,"技术开发、生产和销售汽车信息和娱乐系统及部件，空调系统及部件，仪表系统及部件，显示系统及部件，转向系统及部件，汽车安全系统及部件，智能驾驶辅助安全系统及部件，自动驾驶系统及部件，动力及底盘管理系统及部件，车身控制系统及部件，胎压监测系统及部件，变速箱控制单元及部件，汽车空气净化器及部件，汽车内饰面板，汽车灯饰总成，车用应急电源，汽车行驶记录仪，传感器系列，车用雷达，车用摄像头，车载麦克风，车用天线，车载视频行驶记录系统,流媒体后视镜,驾驶舱模块，车辆及驾驶员通讯报警系统，车载智能通讯系统,车载智能通讯手机，车载总线网络系统及部件，新能源汽车零部件、汽车电子相关零部件、组件、套件、生产模具及设备，车载应用软件，汽车电子产品及部件,智能交通系统，移动出行服务，智能网联系统及服务，互联网技术服务，基础软件服务，应用软件服务，从事货物及技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",TAN CHOON LIM,惠州市,公司是国际领先的汽车电子企业之一，是智能网联技术积极推动者。德赛西威专注于人、机器和生活方式的无缝整合，为智能驾驶舱、智能驾驶以及车联网技术提供创新、智能、具有竞争力的产品解决方案和服务。德赛西威多年来在开发设计、质量管理和智能制造领域的专业能力，确保公司能够满足汽车制造厂商的多元需求，为客户提供卓越的产品和服务，与国内外汽车制造商建立了良好的合作关系。,Securities@desay-svautomotive.com,"主要产品:车载信息娱乐系统,车载空调控制器,驾驶信息显示系统等.主营业务:汽车电子产品的研发设计,生产和销售.",高大鹏,广东,55000.0,章俊,19860724,www.desaysv.com,德赛西威,2019,SZSE,SZSE,汽车和配件,10200,-,汽车配件,10200030,57109189000,13.04,24.99,¥104.07,周期性消费,102,0.07,400000,33656000,1.1,55.04,142000,0.39,0.39,1.0,85.77,60.85,71.75,45.05,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 55.04 %,2020Q4_1752182
002466,2020Q4_1752176,四川省成都市高朋东路10号,制造、销售电池级碳酸锂、工业级碳酸锂及其锂系列产品、其他化工产品(国家有专项规定除外)。兼营：本企业生产、科研所需的原辅材料、机械设备、仪器仪表零配件及相关技术的进出口业务；经营本企业自产的电池级碳酸锂、工业级碳酸锂及其锂系列产品的出口业务；矿石(不含煤炭、稀贵金属)及锂系列产品加工业务。,蒋卫平,遂宁市,公司是中国和全球领先、以锂为核心的新能源材料企业，业务包括锂化合物及衍生物生产与锂精矿开采及生产。在中国四川、江苏、重庆和澳大利亚等地设立生产、资源基地或分支机构，客户遍及全球。产品品种包括化学级锂精矿、技术级锂精矿、工业级碳酸锂、电池级碳酸锂、工业级氢氧化锂、电池级氢氧化锂、无水氯化锂、金属锂等锂化工产品，广泛应用于玻璃陶瓷、锂电池、润滑脂、航空航天等领域。公司先后获得国家知识产权优势培育企业、国家镁锂新材料高新技术产业化基地、四川省博士后创新实践基地、省创新型试点企业和省知识产权优势培育企业等。,ir@tianqilithium.com;libo@tianqilithium.com;fuxm@tianqilithium.com,"主要从事工业级碳酸锂,电池级碳酸锂,无水氯化锂,氢氧化锂等锂系列产品的研发,生产和销售.主要产品有工业级碳酸锂,电池级碳酸锂,无水氯化锂,氢氧化锂等.",夏浚诚,四川,147709.94,李波,19951016,www.tianqilithium.com,天齐锂业,0,SZSE,SZSE,化工,10130,-,特种化学制品,10130020,109338518000,96.42,95.77,¥74.04,基础材料,101,0.24,3600000,141372000,4.6,20.0,600000,0.77,0.77,1.0,40.48,19.16,25.23,193.46,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 20.00 %,2020Q4_1752176
002044,2020Q4_1752174,上海市静安区灵石路697号健康智谷9号楼三楼,从事医疗技术专业领域内的技术开发、技术咨询、技术转让、技术服务；投资管理；健康管理咨询(不得从事医疗活动、心理咨询)；设计、生产、销售各式服装、服饰及原辅材料；纺织服装类产品的科技开发；自营和代理上述商品的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),俞熔,南通市,公司是一家以健康体检为核心，集健康咨询、健康评估、健康干预于一体的专业体检和医疗服务集团，也是目前中国最大的个人健康大数据平台。公司拥有“美年大健康”、“慈铭体检”、“慈铭奥亚”、“美兆体检”等多个健康体检品牌，将贯彻“多品牌、多层次”的经营战略，在品牌定位上实现差异化和互补。其中：“美年大健康”和“慈铭体检”定位于服务大众健康体检的专业连锁品牌；“慈铭奥亚”定位于服务中高端团体健康体检及综合医疗服务的专业连锁品牌；“美兆体检”定位于服务高端个人健康体检专业连锁品牌。通过实施多品牌战略，为客户提供多层次、全方位、精准化、个性化的健康服务。,caoym@health-100.cn;liulj@health-100.cn;zqb@health-100.cn,"以健康体检为核心,集健康咨询,健康评估,健康干预于一体的专业体检和医疗服务",俞熔,江苏,391425.39,俞熔,19910122,www.health-100.cn,美年健康,0,SZSE,SZSE,医疗机构和服务,20645,-,医疗机构,20645010,33271158000,-25.92,-25.07,¥8.45,医疗保健,206,0.38,15000000,169950000,5.53,19.05,2400000,0.88,0.88,1.0,18.61,10.72,14.46,-41.56,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 19.05 %,2020Q4_1752174
002706,2020Q4_1752180,上海市浦东新区申江南路2000号,许可项目：各类工程建设活动；施工专业作业；电力设施承装、承修、承试；货物进出口；技术进出口；道路货物运输(不含危险货物)。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准)一般项目：电器元件、成套设备及控制系统的研发、设计、制造、销售及技术服务，智能家庭消费设备、仪器仪表、灯具、照明器具、电子产品的自动化设备销售，从事智能科技、安防科技、建筑科技、能源科技、网络科技、消防科技、电子产品科技领域内的技术开发、技术转让、技术咨询、技术服务，人工智能行业应用系统集成服务、工业设计服务，合同能源管理，机器设备的融物租赁，自有房屋的租赁，互联网销售(除销售需要许可的商品)。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),任思龙,上海市,公司是国内低压电器行业中专注于中、高端市场产品研发、生产和销售的领先公司之一。以客户为中心，以市场为导向，公司以较快的速度自主研发并以较高的性价比推出行业内先进的产品，替代国际知名品牌，打造民族产品品牌，公司还拥有近百项专利。公司是上海市高新技术企业、上海市科技小巨人企业、上海市名牌产品企业，并作为行业企业代表，参与了国家标准化技术委员会低压电器标委会相关标准的制定和修订。目前，公司产品在电力、通信、建筑、冶金、石化等行业中到广泛应用，成为华为技术、唐山松下、三菱电梯、西安高压、中兴通讯、万科地产、绿地集团等众多中国知名企业的合作伙伴，同时也被美国GE、艾默生网络能源等诸多国际百强企业认可，成为其全球供应商。,fangyan@sh-liangxin.com;chengqiugao@sh-liangxin.com,"主营业务:低压电器产品的研发,生产与销售.主要产品为小型断路器,小型直流断路器,剩余电流动作断路器,隔离开关,模数化插座,模数化终端组合配电箱;塑料外壳式断路器,万能式框架断路器,自动转换开关电器;交流接触器,电子式过载继电器,切换电容器接触器,星-三角起动器,接触器式继电器,设备用断路器.",陈平,上海,101912.37,程秋高,19990107,www.sh-liangxin.com,良信股份,2015,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,21329891000,-10.32,-9.5,¥21.06,工业,310,0.3,3065920,72261200,2.35,17.92,465920,0.36,0.36,1.3,23.57,13.23,19.37,8.72,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 17.92 %,2020Q4_1752180
600519,2020Q4_1752230,贵州省仁怀市茅台镇,茅台酒系列产品的生产与销售；饮料、食品、包装材料的生产、销售；防伪技术开发、信息产业相关产品的研制、开发；酒店经营管理、住宿、餐饮、娱乐、洗浴及停车场管理服务(具体内容以工商核定登记为准)。,高卫东,遵义市,公司是国内白酒行业的标志性企业，主要生产销售世界三大名酒之一的茅台酒，同时进行饮料、食品、包装材料的生产和销售，防伪技术开发，信息产业相关产品的研制开发。茅台酒历史悠久，源远流长，是酱香型白酒的典型代表，享有“国酒”的美称。目前，公司茅台酒年生产量已突破一万吨，43°、38°、33°茅台酒拓展了茅台酒家族低度酒的发展空间，茅台王子酒、茅台迎宾酒满足了中低档消费者的需求，15年、30年、50年、80年陈年茅台酒填补了我国极品酒、年份酒、陈年老窖的空白，在国内独创年代梯级式的产品开发模式。公司产品形成了低度、高中低档、极品三大系列70多个规格品种，全方位跻身市场，从而占据了白酒市场制高点，称雄于中国极品酒市场。,mtdm@moutaichina.com,"主要产品:高度茅台酒(含陈年茅台酒),低度茅台酒.",李静仁,贵州,125619.78,刘刚,19991120,www.moutaichina.com,贵州茅台,2014,SHSE,SHSE,酒精饮料,20510,-,其他酒类,20510020,2482710431000,0.08,0.97,¥1950.49,非周期性消费,205,0.01,108000,215784000,7.02,8.0,8000,0.52,0.52,1.0,1998.0,1541.79,1721.71,13.29,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 8.00 %,2020Q4_1752230
603259,2020Q4_1752239,上海市浦东新区外高桥保税区富特中路288号,开发研究及报批新药，医药中间体和精细化工产品(不含危险化学品)的研发；医药科技、生物技术、组合化学、有机化学、医疗科技、检测技术、计算机科技的技术开发、技术转让、技术服务和技术咨询；一类医疗器械、药品的批发，机械设备及零配件的销售；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)；企业管理咨询、医药信息咨询、健康咨询(不含诊疗活动、心理咨询)；房屋租赁；会议及展览服务；利用自有资金对外投资。(依法须经批准的项目，经相关部门批准后方可开展经营活动)(最终以工商核定为准)。,李革,无锡市,公司是全球领先的制药以及医疗器械研发开放式能力和技术平台企业。作为一家以研究为首任，以客户为中心的公司，药明康德向全球制药公司、生物技术公司以及医疗器械公司提供一系列全方位的实验室研发、研究生产服务，服务范围贯穿从小分子药物发现到推向市场的全过程，以及细胞治疗和基因治疗从产品开发到商业化生产服务、医疗器械测试服务等。药明康德的服务旨在通过高性价比、高效率的研发服务帮助全球客户缩短药物及医疗器械研发周期、降低研发成本。,ir@wuxiapptec.com,"主营业务新药研发服务,为小分子化学药的发现,研发及生产的全方位,一体化平台服务,以全产业链平台的形式面向全球制药企业提供各类新药的研发,生产及配套服务;此外,发行人还在境外提供医疗器械检测及境外精准医疗研发生产服务.",李革,江苏,294858.86,姚驰,20001201,www.wuxiapptec.com.cn,药明康德,2020,SHSE,SHSE,医疗诊断和研究,20660,-,诊断和研究,20660010,472774278000,47.48,47.24,¥164.79,医疗保健,206,0.05,1440000,161664000,5.26,7.14,96000,0.35,0.35,1.2,112.27,77.5,90.63,81.83,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 7.14 %,2020Q4_1752239
603027,2020Q4_1752236,四川省眉山市东坡区城南岷家渡,生产、经营食品及食品添加剂、饲料及饲料添加剂；经营进出口业务；农副产品种植、加工、销售。,伍超群,眉山市,公司专业从事酱油、食醋等调味品的研发、生产和销售。目前形成了以酱油、食醋、料酒等为主的调味品产品系列和以焦糖色为主的食品添加剂产品系列。公司是全国农产品加工业示范企业，国家级两化融合管理体系贯标试点企业，中国调味品协会副会长单位，四川省博士后创新实践基地，四川省级企业技术中心和四川省优秀民营企业。公司的“千禾”牌酱油主要选用非转基因黄豆、非转基因食用大豆粕、有机黄豆、小麦/有机小麦为原料，采用先进的种曲机、管道连续蒸煮、圆盘制曲机等生产设备和工艺，按照高盐稀态发酵工艺，经过长时间发酵而制成纯酿造酱油。公司的“千禾”牌食醋主要采用传统酿造工艺，精选优质糯米、荞麦、小麦、高粱、玉米五种粮食生产的纯酿造食醋，并结合窖藏工艺生产窖醋。“千禾”商标是四川省著名商标，千禾牌酿造酱油、食醋为四川省名牌产品。公司是国内主要的焦糖色生产企业，“恒泰”商标是中国驰名商标。,irm@qianhefood.com,"专业从事酱油,食醋等调味品和焦糖色等食品添加剂的研发,生产和销售.公司形成了以酱油,食醋等为主的调味品产品和以焦糖色为主的食品添加剂产品系列.",伍超群,四川,79881.04,吕科霖,19960131,www.qianhefood.com,千禾味业,2020,SHSE,SHSE,农副加工食品,20525,-,加工食品,20525040,21823255000,-8.21,-11.6,¥27.44,非周期性消费,205,0.54,4320000,134566900,4.38,5.88,240000,0.24,0.24,1.2,27.61,15.07,20.56,33.46,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 5.88 %,2020Q4_1752236
688568,2020Q4_1752257,,,,,,,,,,,,,,中科星图,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,13584171000,35.06,38.64,¥62.70,科技,311,0.01,11000,483800,0.02,0.0,0,0.0,0.0,1.0,64.19,41.48,54.97,14.06,2020-12-31T05:00:00Z,{3_not_change},-,2020Q4_1752257
603786,2020Q4_1752241,中国(上海)自由贸易试验区祖冲之路2388号1-2幢,汽车电子产品的研发、生产、销售，电子控制单元和系统及相关产品的研发、销售，电子设备及机械设备的研发、销售，电子元器件的销售，提供相关技术的技术咨询、技术服务、技术转让，从事货物与技术的进出口，自有房屋租赁。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,柯桂华,上海市,公司是汽车智能、节能电子部件的系统方案提供商，立足全球汽车产业平台并全面参与全球高端市场的竞争，专注汽车电子及相关产品在智能领域的技术创新与产业化，致力成为全球汽车电子高端产业链中富于创新和竞争力的卓越企业，公司是少数几家进入国际知名整车厂商全球配套体系，同步开发汽车电子部件的中国本土公司。公司终端用户主要包括大众集团(包括其下属子公司奥迪公司、保时捷汽车、宾利汽车和兰博基尼汽车)、戴姆勒、捷豹路虎、一汽集团及上汽大众等数十家全球知名整车厂商，且部分新产品已进入福特汽车、宝马汽车、雷诺汽车的供应商体系，在全球汽车电子尤其是汽车照明电子领域中享有较高的知名度。,keboda@keboda.com,"专注于汽车照明控制系统,电机控制系统,能源管理系统和车载电器与电子等汽车电子相关产品的研发,生产和销售,拥有主光源控制器,辅助光源控制器,氛围灯控制器,中小型电机控制系统,机电一体化,DC/DC转换模块,DC/AC逆变器,电磁阀等多类产品.",柯桂华,上海,40010.0,谢明东,20030912,www.keboda.com,科博达,0,SHSE,SHSE,汽车和配件,10200,-,汽车配件,10200030,26055104000,-3.43,-2.06,¥65.24,周期性消费,102,0.0,10000,676200,0.02,0.0,0,0.0,0.0,1.0,80.28,63.29,71.71,-9.02,2020-12-31T05:00:00Z,{3_not_change},-,2020Q4_1752241
300624,2020Q4_1752202,广东省深圳市南山区粤海街道海天二路软件产业基地5栋D座10楼,"电子计算机软件、网络、硬件及外部设备的技术开发、技术咨询(不含限制项目);电子计算机软件、硬件、外部设备及计算机耗材的代理、销售(不含专营、专控、专卖商品);家庭智能集成设备、移动智能设备的技术开发、技术咨询、技术服务;家庭职能集成设备、移动智能设备及耗材的销售(生产项目另行申办营业执照),经营进出口业务;信息服务业务；【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",吴太兵,拉萨市,公司是国内A股上市的智慧科技企业，为人们的生活与工作提供消费级软件、硬件与物联网服务，致力于让简单创意的科技无处不在。公司也是中国政府认定的“国家规划布局内重点软件企业”和“国家级高新技术企业”，连续跻身“德勤高科技高成长亚太区500强”、“福布斯中国最具发展潜力企业”等荣誉榜，在全球拥有数百项专利、著作权、商标等自主知识产权，在消费类软件、智能家居、物联网和人工智能等智慧生态领域具备优秀的自主创新能力和独特的发展潜质。多年来，公司始终以惊人的复合增长率高速发展，以自主品牌、自建渠道的模式，与开放合作构建生态网络的思维，整合资源，为全球用户提供高效、创意的的产品与服务。当前，公司正以开放、前瞻的视野推进全球化布局，公司运营总部设于深圳，先后在温哥华、东京、中国台湾、拉萨等地设立分支机构，汇聚全球智慧，积极参与全球分工。,zhengquan@wondershare.cn,"主营业务:从事消费类软件研发,销售及提供相应技术支持服务.主要产品:围绕个人,家庭消费者应用而设计的与生活,娱乐,工作等相关的软件产品,主要包括多媒体类,跨端数据管理类和数字文档类三大类.",吴太兵,西藏,12994.7,孙淳,20030928,www.wondershare.cn,万兴科技,2018,SZSE,SZSE,软件,31110,-,软件应用,31110020,7335192000,35.95,2.96,¥54.50,科技,311,0.0,6000,332300,0.01,0.0,0,0.0,0.0,1.0,87.3,49.38,66.42,-17.95,2020-12-31T05:00:00Z,{3_not_change},-,2020Q4_1752202
300413,2020Q4_1752200,湖南省长沙市金鹰影视文化城金鹰阁,广播电视节目制作；文化娱乐经纪；演出经纪；电子产品及配件的技术咨询服务；智能技术咨询、服务；计算机硬件开发；计算机网络系统工程服务；计算机技术转让；计算机网络平台的开发及建设；计算机技术咨询；计算机技术开发、技术服务；信息网络传播视听节目业务；电子产品及配件、智能产品的销售；电子产品、智能化技术的研发；日用化学品、日用百货、文体用品、玩具、五金工具、家用电器、服装鞋帽、家具、通讯器材、首饰珠宝零售；旅游产品开发、销售，旅游信息咨询、服务；广告设计及户外广告发布、代理电视、报纸广告；活动策划、展览、培训；预包装食品、酒类销售；中药、保健食品、医疗器械、音像制品、书报刊零售；第二类增值电信业务中的信息服务业务(不含固定网电话信息服务业务和移动网信息服务)；保险兼业代理；自营和代理各类商品及技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；化肥零售；销售不再分装的包装种子；林木种子、农作物种子的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),张华立,长沙市,公司是湖南广播电视台旗下统一的新媒体产业及资本运营平台，与湖南卫视共同构成芒果生态内的双平台驱动、全媒体融合发展格局。公司聚焦媒体主业，以芒果TV融合媒体平台为主阵地，秉持平台精准内容与核心自主技术双轮驱动理念，充分发挥研发、生产、发行、牌照、政策优势，服务全国及海外亿级新媒体用户，持续打造A股市场第一家以融合发展为标志，具有引领力、传播力和影响力的国有新媒体上市公司，全力向国内最具创新活力和有全球影响力的新型主流媒体集团战略目标迈进。,mangocm@mangocm.com,"新媒体平台运营业务,新媒体互动娱乐内容制作,媒体零售业务",蔡怀军,湖南,178037.75,吴俊,20051228,www.happigo.com,芒果超媒,2020,SZSE,SZSE,零售,10280,-,网络零售,10280050,108146579000,-0.6,-17.23,¥59.64,周期性消费,102,0.11,1966600,142578500,4.64,-9.23,-200000,-0.51,0.51,1.0,79.82,59.58,68.59,-13.05,2020-12-31T05:00:00Z,{4_trade_reduce},{trade_reduce} 9.23 %,2020Q4_1752200
601888,2020Q4_1752235,北京市东城区东直门外小街甲2号A座8层,旅游服务及旅游商品相关项目的投资与管理，旅游服务配套设施的开发、改造与经营，旅游产业研究与咨询服务等。,彭辉,北京市,公司所属行业为旅游业，目前主要从事旅行社业务和免税业务，其中旅行社业务主要包括入境游、出境游、国内游、会奖旅游、签证服务、商旅服务、航空服务、电子商务等业务；免税业务主要包括烟酒、香化等免税商品的批发、零售等业务。此外，公司还从事旅游综合项目开发业务，主要包括旅游综合项目投资开发、旅游景区景点投资开发和旅游股权投资等业务。公司下属全资子公司国旅总社、中免公司及国旅投资公司分别负责公司的旅行社业务、免税业务、旅游综合项目投资开发业务。,citszq@citsgroup.com.cn,旅行社业务和免税业务.,陈国强,北京,195247.55,常筑军,20080328,www.citsgroup.net,中国中免,2011,SHSE,SHSE,旅游和娱乐,10290,-,旅游服务,10290050,554230378000,1.01,1.23,¥275.40,周期性消费,102,0.04,800600,226129500,7.36,-11.04,-99400,-0.6,0.6,1.0,282.45,166.14,207.58,32.67,2020-12-31T05:00:00Z,{4_trade_reduce},{trade_reduce} 11.04 %,2020Q4_1752235
600809,2020Q4_1752233,山西省汾阳市杏花村,主营：汾酒、竹叶青酒及其系列酒的生产、销售。兼营：酒类高新技术及产品研究、开发、生产、应用；投资办企业及相关咨询服务；副产品酒糟、生产用原辅材料和包装材料等的销售；道路普通货物运输。,李秋喜,吕梁市,公司是生产国家名酒汾酒、竹叶青酒、玫瑰汾酒、白玉汾酒等系列产品的大型一档企业。公司主要遵循研-产-供-销一体化发展模式。根据市场需求研发新酒体并制定采购计划和生产计划，原粮实现100%基地供应。汾酒在山西市场拥有领导地位。在山西市场上，公司建立了完善的营销网络，是当之无愧的市场领袖。公司是白酒行业唯一拥有“汾”、“竹叶青”、“杏花村”三大中国驰名商标的企业。公司主导产品汾酒是中国传统的历史名酒，清香型白酒的典型代表，工艺精湛，源远流长，素以入口绵、落口甜、饮后余香、回味悠长特色而著称，在国内外消费者中享有较高的知名度、美誉度和忠诚度。公司拥有全国一流的酿酒技术队伍和酿酒勾贮设备，拥有系统完善的ISO9001：2000质量保证体系，是全国食品饮料业、全国轻工业最佳企业之一，是山西省农业产业化的龙头企业，也是山西省食品产业调整和振兴规划中的重点龙头企业，是山西省综改实验的排头兵。,sxfj@fenjiu.com.cn;wpx@fenjiu.com.cn;Wang.tao@fenjiu.com.cn,"主要产品:白酒,配制酒",谭忠豹,山西,87151.03,王涛,19851225,www.fenjiu.com.cn,山西汾酒,2016,SHSE,SHSE,酒精饮料,20510,-,其他酒类,20510020,453996106000,48.87,39.63,¥371.14,非周期性消费,205,0.03,350000,93822500,3.05,-16.67,-70000,-0.29,0.29,1.4,108.04,64.85,83.7,343.42,2020-12-31T05:00:00Z,{4_trade_reduce},{trade_reduce} 16.67 %,2020Q4_1752233
002847,2020Q4_1752181,湖南省长沙市雨花区沙湾路运达中央广场写字楼A座32楼,预包装食品；干果、坚果、海味干货、散装食品、食品的销售；糕点、糖果及糖的批发；饼干及其他焙烤食品、糖果、巧克力、米、面制品、方便面及其他方便食品、蔬菜、水果罐头、熟食品、糕点、面包、豆制品的制造；食品的互联网销售；糕点、面包、熟食、进口食品的零售；肉制品及副产品、蔬菜、水果和坚果、鱼糜制品及水产品干腌制、蛋品的加工；收购农副产品；蜜饯制作；酱腌菜生产；自营和代理各类商品及技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；普通货物运输。(依法须经批准的项目，经相关部门批准后方可开展经营活动),张学武,长沙市,公司是一家专业从事食品科研、生产、加工、销售于一体的综合型企业。公司秉承“好零食，盐津造”的品牌理念，专业、专注于休闲食品行业，以具有地方特色的凉果蜜饯产品发轫，推陈出新，建立起中国传统特色小品类休闲食品全品类产品体系，主要包括休闲豆制品、凉果蜜饯、坚果炒货、休闲素食、休闲肉制品、糕点制品等“盐津铺子”系列产品。经过多年的发展，公司在原料配方、生产工艺、技术设备、质量标准、产品质量、品牌信誉方面达到了行业领先水平。以“直营商超主导、经销跟随”的营销网络发展理念，以点带面，形成了多层次、广覆盖、高效率的立体营销网络，销售区域覆盖全国31个省、自治区和直辖市，已经成为沃尔玛、家乐福、麦德龙、大润发等跨国超大型连锁超市，以及华润万家、步步高、人人乐、天虹百货、中百等国内知名连锁商超的核心供应商，是我国较具影响力、产品品类较为齐全的小品类休闲食品企业之一。,yjpzzqb@yanjinpuzi.com,"公司一直专业从事小品类休闲食品的研发,生产和销售.主要产品为“盐津铺子”品牌的休闲食品,包括休闲豆制品,凉果蜜饯,坚果炒货,休闲素食,休闲肉制品五大类近百种产品.",张学武,湖南,12936.0,朱正旺,20050804,www.yanjinpuzi.com,盐津铺子,2017,SZSE,SZSE,农副加工食品,20525,-,加工食品,20525040,11136602000,-31.15,-20.99,¥77.48,非周期性消费,205,0.64,829600,91438500,2.98,-17.04,-170400,-0.64,0.64,1.0,152.83,93.5,125.66,-38.34,2020-12-31T05:00:00Z,{4_trade_reduce},{trade_reduce} 17.04 %,2020Q4_1752181
