symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
603565,2020Q4_1750515,上海市浦东新区东方路3261号1号楼B座15楼,国际船舶运输、国际海运辅助业务、国内水路运输、国内船舶管理业务；货物运输代理，海上、航空、陆路国际货物运输代理业务，钢材、木材、建筑材料、针棉纺织品、日用百货、机电产品销售，集装箱租赁，商务信息咨询(除经纪)，国内沿海及长江中下游普通货船、国内沿海外贸集装箱内支线班轮运输，装卸、仓储服务(除危险品)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),卢宗俊,上海市,本公司以客户需求为中心，以集装箱为核心载体，以服务实体经济为宗旨，整合水路、公路、铁路运输资源协同运作，依托现代化物流信息平台，致力于为客户提供定制化、高性价比的“门到门”全程集装箱物流解决方案。本公司自成立以来保持快速、健康的发展态势，截至2018年12月31日，根据国际权威研究机构法国Alphaliner报告，本公司综合运力在全球排名第15位，国内排名前三。本公司以精品航线为特色，聚焦客户需求，凭借服务优质、运营高效的物流服务，在行业内积攒了良好口碑。本公司是国家5A级物流企业、中国物流与采购联合会副会长单位、中国物流与采购联合会采购与供应链管理专业委员会副会长单位。2018年度，公司董事长卢宗俊当选中国船东协会副会长并获得“改革开放40年物流40人”称号。2016年度和2017年度，本公司均获得了上海市浦东新区人民政府授予的“经济突出贡献奖”和中国(上海)自贸试验区管理委员会保税区管理局授予的“中国(上海)自贸试验区经济贡献百强企业”称号。,ir@zhonggu56.com;litao@zhonggu56.com;liqiqi@zhonggu56.com,"为客户提供定制化,高性价比的“门到门”全程集装箱物流解决方案.",孙瑞,上海,86666.67,李涛,20100305,www.zhonggu56.com,中谷物流,0,SHSE,SHSE,交通运输,31080,-,装卸搬运和其他运输代理,31080060,24620233000,24.27,62.84,¥30.67,工业,310,0.0,1690,28500,0.0,10000.0,1690,0.0,0.0,1.3,24.58,15.85,18.48,65.96,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750515
300864,2020Q4_1750475,江苏省南京市鼓楼区金银街16号科学楼9楼,环境保护与生态修复技术研发、工程设计与咨询、工程总承包与运营；企业管理与咨询；环保设备生产和销售；环境影响评价；环境监理；环境检测；环境规划与设计；环境政策咨询及培训；水利规划、设计与咨询；安全管理咨询与技术服务；环境损害鉴定与评估；危害特性鉴别。(依法须经批准的项目，经相关部门批准后方可开展经营活动),陆朝阳,南京市,公司定位为专业的环境服务商，致力于为政府客户和企业客户提供高效、科学、整体的环境解决方案，主要服务包括环境调查与鉴定、建设项目环评、环境研究与规划、环境工程承包、环境工程设计与监理以及环境污染第三方治理等。公司为南京大学控股的国家级高新技术企业，经营和核心技术团队均为该领域的行业专家，在环境科学与技术领域拥有深厚的积累与沉淀。目前，公司已建有江苏省区域流域环境综合治理工程技术研究中心、南京市挥发性有机废气工程研究中心和“国家级博士后工作站”分站等高水平研发平台，在环境综合治理、污染控制、环境修复等领域拥有多项自主知识产权。同时，作为科技型环境服务类企业，公司高度重视技术研发和人才培养，经过多年的技术研发、业务实践应用积累，培养出了一批行业内优质人才，并打造了基于自身业务案例和项目经验形成的成熟的行业案例数据库，具有较强的竞争优势。,dmb@njuae.cn,"致力于为政府客户和企业客户提供高效,科学,整体的环境解决方案,主要服务包括环境调查与鉴定,建设项目环评,环境研究与规划,环境工程承包,环境工程设计与监理以及环境污染第三方治理等.",陆朝阳,江苏,9120.0,李良,20120803,www.njuae.cn,南大环境,0,SZSE,SZSE,教育,20540,-,教育培训服务,20540010,4780326000,12.81,9.05,¥51.81,非周期性消费,205,0.0,380,15100,0.0,10000.0,380,0.0,0.0,1.9,94.63,47.36,61.84,-16.22,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750475
003031,2020Q4_1750467,河北省石家庄市鹿泉经济开发区昌盛大街21号,电子封装及精细陶瓷的研发、生产、销售；电子元器件、半导体元器件、集成电路、汽车电子部件、零部件的研发、生产及销售；陶瓷材料、电子专用材料、金属制品的研发、生产及销售；半导体器件专用设备、电子专用设备的制造及销售；软件设计、技术咨询、技术服务、技术转让及进出口业务。,王强,石家庄市,公司是专业从事电子陶瓷系列产品研发、生产和销售的高新技术企业，致力于成为世界一流的电子陶瓷产品供应商，为客户提供创新、高品质、有竞争力的电子陶瓷产品。经过十年来的发展，公司已成为国内领先的电子陶瓷高新技术企业，拥有河北省企业技术中心、河北省工程技术中心，作为牵头单位承担国家科技重大专项、工业强基等多项国家和省市电子陶瓷领域的重大科技攻关和产业化项目，在国内电子陶瓷行业具有重要影响力。公司定位为高端的电子陶瓷外壳产品供应商，产品质量可靠，行业知名度较高。经过多年的积累，公司已成为大批国内外电子行业领先企业的供应商，甚至是核心供应商，并与其建立了长期、稳定的合作关系。在光通信领域，全球多家著名的光电器件厂商均是公司客户；在无线通信领域，NXP、Infineon等世界知名的半导体公司为公司客户；公司业与国内著名的通信厂商华为、中兴建立了合作关系，合作范围不断扩大。,zcdzzqb@sinopack.cc;dan.wang@sinopack.cc;hui.dong@sinopack.cc,"主要产品为电子陶瓷系列产品,分为四大系列:通信器件用电子陶瓷外壳,工业激光器用电子陶瓷外壳,消费电子陶瓷外壳及基板,汽车电子件,专业从事电子陶瓷系列产品研发,生产和销售.",付花亮,河北,14933.33,董惠,20090806,www.sinopack.com.cn,中瓷电子,0,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,7794265000,16.36,0.0,¥52.80,工业,310,0.0,400,5900,0.0,10000.0,400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750467
605179,2020Q4_1750518,浙江省温州市平阳县一鸣工业园,一般项目：家用电器销售；日用品销售；厨具卫具及日用杂品批发；玩具销售；塑料制品销售；印刷专用设备制造；塑料加工专用设备制造(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：食品生产；食品经营；食品互联网销售；餐饮服务；包装装潢印刷品印刷；特定印刷品印刷(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,朱立科,温州市,公司主要从事新鲜乳品与烘焙食品的研发、生产、销售及连锁经营业务。其中，乳品主要包括低温巴氏杀菌乳、风味发酵乳、低温调制乳及蛋奶、热奶等特色乳饮品，烘焙食品包括各式短保质期的面包、米制品、中式糕点等。公司产品以“新鲜、健康、营养”为定位，乳品保质期通常在15天以内、烘焙食品保质期通常在3天以内，公司产品主要通过“一鸣真鲜奶吧”专业食品连锁门店进行销售。公司以“新鲜健康的食品、真诚永远的服务”为品牌理念，始终专注于各式新鲜乳品与烘焙食品的研发、制造与销售，以及奶吧连锁经营模式的探索与升级。以“牛奶+面包”的“营养早餐”为起点，公司逐步增加各式鲜牛奶、风味酸奶、三明治等产品，如先后开发了满足营养需求的“真鲜蛋奶”、适于国人温热饮食习惯的“热奶”及可加热饮用的“温酸奶”等畅销创新产品。未来，公司将通过在特种菌株上的基础研发、微生物发酵技术上的工艺改良、饮食口味上的产品创新，持续推出新鲜、健康、营养并满足消费升级饮食需求的新产品。,82091418@qq.com;1009363539@qq.com;inmfood@yi-ming.cn,"主要从事新鲜乳品与烘焙食品的研发,生产,销售及连锁经营业务.其中,乳品主要包括低温巴氏杀菌乳,风味发酵乳,低温调制乳及蛋奶,热奶等特色乳饮品,烘焙食品包括各式短保质期的面包,米制品,中式糕点等.",朱立科,浙江,40100.0,林益雷,20050913,www.inm.cn,一鸣食品,0,SHSE,SHSE,农副加工食品,20525,-,加工食品,20525040,6941387000,-13.4,-0.85,¥17.23,非周期性消费,205,0.0,900,16600,0.0,10000.0,900,0.0,0.0,1.0,17.66,14.59,16.1,7.02,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750518
605155,2020Q4_1750517,浙江省绍兴市柯桥区兰亭镇阮港村,一般项目：玻璃纤维增强塑料制品制造；合成材料制造(不含危险化学品)；新型建筑材料制造(不含危险化学品)；增材制造；针织或钩针编织物及其制品；面料纺织加工；家用纺织制成品制造；家居用品制造；建筑用金属配件制造；玻璃纤维增强塑料制品销售；高性能纤维及复合材料销售；竹制品销售；软木制品制造；建筑装饰材料销售；建筑用金属配件销售；家居用品销售；家具制造；家具销售；纸制品销售；平面设计；劳务服务(不含劳务派遣)；家具安装和维修服务；玻璃纤维及制品销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：道路货物运输(不含危险货物)；货物进出口；技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,柳庆华,绍兴市,公司主要从事功能性遮阳材料的研发、生产和销售，主要产品包括阳光面料、涂层面料和可调光面料等，并逐步向功能性遮阳成品拓展。功能性遮阳材料具有节能、环保、阻燃等优点，符合国家战略性新兴产业发展方向，属于国家大力鼓励发展的新材料行业。基于自主的技术与生产工艺，公司产品的平整度、色牢度、环保性、开孔率等多项指标受下游重要客户认可；公司产品定制化能力出色、质量稳定、综合供应及服务能力强，获得全球众多客户的信赖。公司客户有综合采购的需求，即在同一家供应商处采购多种功能性遮阳材料，以降低谈判、运输及售后成本，提高产品质量稳定性，而公司所掌握的核心技术也有利于产品种类的横向延伸。公司长期专注于功能性遮阳材料的研发和生产，凭借客户和技术优势，经过多年的发展，逐步形成了丰富的产品种类和具有竞争力的产品结构；突破了传统遮阳企业的价格竞争策略，逐步在产品品牌、设计和研发、工艺技术和一体化生产等方面形成了差异化的竞争优势，公司产品远销全球六大洲、60余个国家和地区，已成为我国功能性遮阳材料细分领域的龙头企业。,xidamen@xidamen.com,"发行人主要从事功能性遮阳材料的研发,生产和销售,主要产品包括阳光面料,涂层面料和可调光面料等.",柳庆华,浙江,9600.0,柳英,19971222,www.xidamen.com,西大门,0,SHSE,SHSE,家具制造,10220,-,家具制造,10220010,2069756000,-13.1,-28.38,¥21.52,周期性消费,102,0.0,400,10700,0.0,10000.0,400,0.0,0.0,1.0,30.48,30.48,30.48,-29.4,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750517
605277,2020Q4_1750519,浙江省温州市乐清市北白象镇温州大桥工业园区,研发、制造、销售：自动化办公设备、智能家居、消费电子精细线材，工业控制线材，精密医疗器械线材，机器人高柔性线材，新能源应用线材，信息设备、通讯传输、计算机及云服务器用高频高速数据线材，汽车和航空航天等行业应用线材；环保高分子材料(塑胶颗粒)；线材性能检测及技术咨询；环保检测、环保检测技术咨询及技术服务；货物进出口、技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,赵战兵,温州市,公司一直致力于精细电子线材的研发、制造和销售。公司隶属于中国电子元件行业协会光电线缆及光器件分会，主要生产消费电子及工业控制线材、汽车电子线材、高频数据线材和特种线材等系列产品。公司主导产品广泛应用于家用电器、计算机、智能化办公、工业控制设备、汽车电子、数据服务器及新能源科技等领域。公司一贯坚持高端市场发展战略，面向国际知名终端客户，凭借自身可靠性优、一致性好和性价比高的产品，以及研发快速响应、持续改进、及时交货、精准服务等综合优势，逐步打破了精细电子线材高端市场由日立、住友、百通等国际品牌垄断的局面，实现进口替代，努力推动高端精细电子线材国产化进程。经过二十多年的发展历程，公司已成为中国消费电子线材细分行业的龙头企业。2018年，公司主导产品荣获中华人民共和国工业和信息化部、中国工业经济联合会颁发的《制造业单项冠军产品证书(2019年-2021年)》。,xyzqb@xinya-cn.com,"致力于精细电子线材的研发,制造和销售.主要生产消费电子及工业控制线材,汽车电子线材,高频数据线材和特种线材等系列产品.",赵战兵,浙江,13344.0,黄娟,19870407,www.xinya-cn.com,新亚电子,0,SHSE,SHSE,工业制品,31070,-,电子器械和零件,31070060,2700827000,-10.12,0.0,¥20.23,工业,310,0.0,500,8600,0.0,10000.0,500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750519
300861,2020Q4_1750474,陕西省咸阳市杨陵示范区渭惠路东段富海工业园,金刚石工具及相关产业链中的材料和制品的研发、生产、销售；货物及技术的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),吴英,咸阳市,公司是一家从事金刚石工具及相关产业链的材料和制品的研发、生产及销售的新材料企业，目前主要产品为电镀金刚石线，可用于晶体硅、蓝宝石等硬脆材料的切割。公司致力于成为全球领先的金刚石工具制造商，公司以技术研发为核心，在电镀金刚石线生产的核心技术、工艺控制、装备制造等环节均拥有自主知识产权，掌握了包括电镀液配方、添加剂、金刚石预处理、上砂、镀液在线处理等在内的金刚石线生产全套核心技术。基于公司的电镀工艺及技术优势，公司产品在稳定性、切割质量、工艺适用性等方面均有较强的竞争优势；公司自主研发的“单机六线”生产线工艺国际领先，生产效率更高，公司凭借产能优势和产品的质量及性能优势，与光伏行业诸多具有较强行业影响力的下游客户达成了合作关系，包括隆基股份、保利协鑫、晶科能源、阿特斯太阳能等硅片龙头企业以及晶龙集团、中环股份、阳光能源、比亚迪、南玻硅材料、天合光能等知名光伏企业客户群体已基本涵盖国内光伏及硅片生产的主要企业。,securities@ylmetron.com,"金刚石工具及相关产业链中的材料和制品的研发,生产,销售",刘洪新,陕西,40001.0,周湘,20150707,www.ylmetron.com,美畅股份,0,SZSE,SZSE,工业制品,31070,-,特种工业机械,31070020,30631476000,47.9,46.59,¥76.16,工业,310,0.0,900,45700,0.0,10000.0,900,0.0,0.0,1.0,79.0,43.7,51.95,46.6,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750474
003028,2020Q4_1750464,广东省深圳市光明区玉塘街道根玉路与南明路交汇处华宏信通工业园4栋1-6楼,电子产品、各类电子智能控制器、汽车电子产品、医疗电子产品、电机及其智能控制器、变频器、LED照明、开关电源、高压电源、电子自动化设备的研发及销售(不含限制项目)；动力电池产品、各类家电、电力设备、软件的技术开发、技术服务与销售(不含限制项目)；电子产品的信息咨询(不含限制项目)；国内贸易(不含专营、专卖、专控商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；兴办实业(具体项目另行申报)。(以上项目法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)电子产品、各类电子智能控制器、汽车电子产品、医疗电子产品、电机及其智能控制器、变频器、LED照明、开关电源、高压电源、电子自动化设备的生产。,陈志杰,深圳市,公司是国家高新技术企业、深圳市自主创新百强中小企业、深圳市南山区领军企业。公司始终坚持以技术创新作为发展核心驱动力，积极发展高技术附加值、高品质附加值、节能环保、智能物联的产品，不断提升公司核心竞争力。公司研发中心拥有多个专业技术开发平台以及多个现代化实验室，建立了高效的研发组织架构和技术创新机制，培养了一批技术水平高、创新能力强、经验丰富的专业研发团队，形成了一系列先进的平台化技术，处于行业领先水平。2016年，公司“冰箱变频控制技术工程实验室”项目经深圳市政府批准，列入深圳市战略性新兴产业和未来产业发展专项资金扶持计划(节能环保产业类)；2018年，公司研发中心被广东省科技厅认定为嵌入式控制系统及电机变频控制器工程技术研究中心。,genbyte@genbytech.com,"公司系行业内知名的高端智能控制器,变频驱动器,数字电源以及智能物联模块供应商,产品主要用于终端设备中的电能变换,控制及应用.",唐娟,广东,10960.0,夏群波,19990715,www.genbytech.com,振邦智能,0,SZSE,SZSE,硬件,31120,-,电子元件,31120040,4616472000,-15.42,1.54,¥41.31,科技,311,0.0,400,18000,0.0,10000.0,400,0.0,0.0,1.0,41.69,31.32,36.34,13.68,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750464
300919,2020Q4_1750500,贵州省铜仁市玉屏侗族自治县大龙经济开发区2号干道与1号干道交汇处,法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可(审批)的，经审批机关批准后凭许可(审批)文件经营;法律、法规、国务院决定规定无需许可(审批)的，市场主体自主选择经营。(新材料、电池及新能源的研发、生产、加工与销售，从事货物及技术的进出口业务。),邓伟明,铜仁市,公司主要从事锂电池正极材料前驱体的研发、生产、加工及销售，主要产品包括三元前驱体、四氧化三钴，分别用于生产三元正极材料、钴酸锂正极材料。三元正极材料、钴酸锂正极材料进一步加工制造成锂电池，最终应用于新能源汽车、储能及消费电子等领域。公司所属产业为战略性新兴产业。为进一步增强锂电池正极材料前驱体主要原材料的保障能力，公司向产业链上游延伸，已形成了镍、钴中间品湿法加工硫酸镍、硫酸钴以及锂离子电池循环回收产能，与前驱体产业形成了良好的产业链协同优势。公司凭借优异的技术研发实力、严苛的品质管控要求、快速的产业化能力，前驱体产销量稳居全球前三，与LG化学、厦门钨业、当升科技、振华新材、天津巴莫、北大先行等国内外一流正极材料客户建立了稳定合作关系。,cngrir@cngrgf.com.cn,"主要从事锂电池正极材料前驱体的研发,生产,加工及销售,主要产品包括三元前驱体,四氧化三钴,分别用于生产三元正极材料,钴酸锂正极材料.",邓伟明,贵州,56965.0,廖恒星,20140915,www.cngrgf.com.cn,中伟股份,0,SZSE,SZSE,化工,10130,-,特种化学制品,10130020,81834653000,77.03,79.43,¥152.50,基础材料,101,0.0,600,37500,0.0,10000.0,600,0.0,0.0,1.0,86.12,73.25,80.15,90.27,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750500
003026,2020Q4_1750463,浙江省湖州市长兴县太湖街道陆汇路59号,晶体硅、电子元器件制造、销售，晶体硅及其制品、电子元器件及新型节能材料的开发、技术咨询及技术转让，电气机械设备设计及销售；货物进出口、技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),徐一俊,湖州市,公司是一家专业从事硅材料研发、生产和销售的电子信息产业国家级高新技术企业。发行人是国家高新技术企业、全国半导体设备和材料标准化技术委员会成员单位，是中国半导体行业协会、中国电子材料行业协会会员单位，在半导体硅材料制造领域拥有多项核心技术和专利。发行人核心管理团队拥有二十多年的半导体行业从业经验，长期致力于半导体硅材料的研发与生产，在研发、生产工艺、质量控制等方面拥有完善的技术储备和强大的技术创新能力。经过近十年的发展，目前发行人在分立器件用半导体硅材料领域尤其是硅研磨片细分领域已具有领先的市场地位。,ir@mtcn.net,"主营业务为半导体硅材料的研发,生产和销售,主要产品为半导体硅片及半导体硅棒.",徐一俊,浙江,9976.0,李志萍,20100125,www.mtcn.net,中晶科技,0,SZSE,SZSE,半导体,31130,-,半导体仪器和材料,31130010,8265662000,2.22,81.91,¥82.80,科技,311,0.0,500,21700,0.0,10000.0,500,0.0,0.0,1.0,47.16,20.0,31.87,159.81,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750463
300860,2020Q4_1750473,北京市东城区东直门南大街11号中汇广场B座7层,组织文化艺术交流活动；舞台灯光设计；舞台灯光设备租赁；安装、调试舞台设备；施工总承包；专业承包；承办展览展示；技术推广服务；销售机械电器设备、五金交电（不含电动自行车）；经济信息咨询；物业管理；出租商业用房；出租办公用房；工程勘察设计；经营演出及经纪业务（营业性演出许可证有效期至2022年06月21日）。（市场主体依法自主选择经营项目，开展经营活动；经营演出及经纪业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,沙晓岚,北京市,公司自成立以来，主要从事国内外文化演艺活动的策划、艺术创意设计、制作；剧院演出场所灯光音响工程设计、制作、器材租赁等业务；其中包括国家级大型活动灯光工程、地标性景观灯光秀、大型项目水秀灯光秀、舞台演出灯光设计和制作、器材租赁。公司于2006年获得ISO9001国际质量管理体系认证；同时公司拥有中国演艺设备技术协会演出场馆设备专业委员会评定的“专业灯光工程综合技术能力等级一级资质”；中国演出行业协会颁布的“舞美工程企业综合技术壹级资质”。,fssj@fssjart.com,"公司以创意设计为核心,业务范围涵盖大型文化演艺活动,文化旅游演艺,景观艺术照明及演绎等多个领域的创意,设计及制作服务.",沙晓岚,北京,13694.07,李勇,20020730,www.fssjart.com,锋尚文化,0,SZSE,SZSE,传媒,30820,-,娱乐,30820040,6974411000,-15.89,-24.85,¥51.03,通信服务,308,0.0,760,48300,0.0,10000.0,760,0.0,0.0,1.9,109.41,66.95,78.47,-34.97,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750473
688577,2020Q4_1750531,浙江省台州市玉环市大麦屿街道北山头,智能数控机床及加工中心、工业机器人及工作站、工业自动控制系统装置制造、研发，机床、汽车零部件及配件、电子元件、建筑用金属配件、水暖管道零件制造，货物及技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),高长泉,台州市,公司以“专”、“特”、“精”为产品的基本定位，以打破国际机床巨头对我国高端数控机床的垄断，实现“进口替代”为目标，致力于高端数控车床基础技术和核心技术的自主创新，形成了完整的高端数控车床开发平台和制造平台。公司是中国机床工具工业协会理事单位，是中国机床工业工具协会重点联系企业，是全国金属切削机床标准化技术委员会车床分会委员单位。公司曾获得教育部“科学技术进步奖一等奖”、“全国机械工业质量奖”、“全国用户满意产品”、“产品质量十佳”、“综合经济效益十佳单位”和“春燕奖”等多项省部级和全国行业协会嘉奖。公司是“浙江制造”之《精密数控车床和车削中心》标准的起草单位，该标准已通过专家评审，达到了国内领先，国际先进水平。该标准也通过了第三方机构的体系及实物认证，该标准显著高于现行国家标准《数控车床和车削中心检验条件》(GB/T16462)。公司高端数控车床产品全面执行该标准。,hdm@headman.cn;cjy@headman.cn;hjg@headman.cn,"公司产品主要分为高端数控车床,自动化生产线和普及型数控车床三大品类,二十余种产品型号,专业从事数控车床研发,设计,生产和销售.",白生文,浙江,5397.17,林素君,19930317,www.headman.cn,浙海德曼,0,SHSE,SHSE,工业制品,31070,-,特种工业机械,31070020,2603108000,25.33,12.49,¥48.71,工业,310,0.0,1500,63100,0.0,10000.0,1500,0.0,0.0,1.0,66.5,43.4,51.33,-5.1,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750531
603986,2020Q4_1750516,北京市海淀区丰豪东路9号院中关村集成电路设计园8号楼,微电子产品、计算机软硬件、计算机系统集成、电信设备、手持移动终端的研发；委托加工生产、销售自行研发的产品；技术转让、技术服务；货物进出口、技术进出口、代理进出口。(市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),何卫,北京市,公司成立于2005年4月，是一家以中国为总部的全球化芯片设计公司。公司致力于各类存储器、控制器及周边产品的设计研发，已通过SGS ISO9001及ISO14001等管理体系的认证，在上海、合肥、中国香港设有全资子公司、在深圳设有分公司，在中国台湾地区设有办事处，并在韩国、美国、日本等地通过产品分销商为客户提供优质便捷的本地化服务。公司核心管理团队由来自世界各地的高级管理人员组成，每一位都曾在硅谷、韩国、台湾等各地著名IC企业工作多年，有着丰富的研发及管理经验。公司产品为NOR Flash、NAND Flash及MCU，广泛应用于手持移动终端、消费类电子产品、个人电脑及周边、网络、电信设备、医疗设备、办公设备、汽车电子及工业控制设备等各个领域。公司先后被评为“重大科技成果产业化突出贡献单位”、“创新型试点企业”。,investor@gigadevice.com,"公司主营业务为闪存芯片及其衍生产品的研发,技术支持和销售.公司的主要产品为闪存芯片,具体为串行的代码型闪存芯片.",何卫,北京,66415.51,李红,20050406,www.gigadevice.com,兆易创新,2018,SHSE,SHSE,半导体,31130,-,半导体,31130020,112135661000,34.69,23.5,¥167.10,科技,311,0.09,630000,88875000,6.83,125.0,350000,3.79,3.79,1.4,160.78,124.99,142.03,17.65,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 125.00 %,2020Q4_1750516
002683,2020Q4_1750461,广东省广州市天河区兴民路222号之三(C3栋)天盈广场东塔56层,矿山工程施工总承包、爆破与拆除工程、土石方工程、地基与基础工程、隧道工程专业承包；民用爆破器材生产及销售本企业生产的民用爆炸物品；承包境外爆破与拆除、土石方工程和境内国际招标工程，上述境外工程所需的设备、材料出口；爆破作业项目的设计施工、安全评估以及安全监理；上述相关的技术研发与咨询服务，爆破清渣，机械设备租赁；基础工程、航道工程、民爆器材生产经营；工程技术研发与咨询服务；军工产品科研、生产与销售；产业投资、资产管理与基金管理；技术开发；企业管理与咨询、资产租赁服务。(以上各项具体按本公司有效证书经营)公司的经营范围以工商行政管理部门最终核定的为准。,郑炳旭,广州市,公司是国内整体爆破方案设计能力最强、爆破技术最先进、服务内容最齐全的矿山民爆一体化服务商之一。公司以大中型露天矿山为主要业务领域，为客户提供民爆器材产品、矿山基建剥离、整体爆破方案设计、爆破开采、矿物分装与运输等垂直化系列服务。公司独立开发出大变形位移转感应器、建筑物爆破拆除综合科研观测技术、全孔不耦合崩塌爆破技术、亚平面条形药包技术、环保清洁爆破拆除技术等多项国内外领先的科研成果，获得国家科技进步二等奖1项，省部级科技进步奖多项。公司拥有矿山工程施工总承包一级、爆破与拆除工程专业承包一级、土石方工程专业承包一级资质证书等，并先后成功完成了被誉为“中国煤矿第一爆”、“世界环保第一爆”、“中国第一爆”等多项技术难度极高，业内影响极大的项目。,hdbp@hdbp.com,"宏大爆破以大中型露天矿山为主要业务领域,为客户提供民爆器材产品(含现场混装),矿山基建剥离,整体爆破方案设计,爆破开采,矿物分装与运输等垂直化系列服务,成功打造了“整体化,精准化,个性化,安全化”,以爆破技术为核心的“矿山民爆一体化”服务模式.",梁发,广东,74941.22,赵国文,19880514,www.hdbp.com,宏大爆破,2016,SZSE,SZSE,化工,10130,-,特种化学制品,10130020,20249549000,-11.83,-24.14,¥27.50,基础材料,101,0.21,1600000,57520000,4.42,100.0,800000,2.21,2.21,1.0,65.45,33.97,47.18,-41.71,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 100.00 %,2020Q4_1750461
300003,2020Q4_1750468,北京市昌平区超前路37号,医疗器械及其配件的技术开发、生产；销售自产产品；提供自产产品的技术咨询服务；上述产品的进出口；技术进出口；佣金代理(不含拍卖，涉及配额许可证管理、专项规定管理的商品按国家有关规定办理)。,蒲忠杰,北京市,公司是一家专业从事冠脉支架、PTCA球囊导管、中心静脉导管及压力传感器的研发、生产和销售的企业，国内高端医疗器械领域能够与国外产品形成强有力竞争的为数较少的企业之一。自成立以来，相继完成了支架、导管等多项介入医疗核心产品的研制开发和产业化工作，在业内第一个获得国家药监局颁发的“冠状动脉支架输送系统”产品注册证(III类)、第一个研发并试制成功抗感染“药物中心静脉导管”。公司具备了心血管介入、麻醉监护产品的工业化生产能力，PARTNER药物支架成功上市使公司为拥有雷帕霉素药物支架生产技术的公司。,zqb@lepumedical.com,"公司的主营业务包括医疗器械业务(含心脏病治疗产品,新型介入诊疗业务,体外诊断试剂和医疗产品代理配送),药品业务及海外业务三大板块.公司主要产品包括血管内药物(雷帕霉素)洗脱支架系统,冠脉支架输送系统,PTCA球囊扩张导管,药物中心静脉导管等.",张志斌,北京,180458.11,蒲忠杰,19990611,www.lepumedical.com,乐普医疗,2014,SZSE,SZSE,医疗器械,20650,-,医疗设备,20650010,54283121000,8.77,11.29,¥29.42,医疗保健,206,0.23,4200000,114156000,8.78,75.0,1800000,3.76,3.76,1.0,35.43,26.3,29.88,-1.54,2020-12-31T05:00:00Z,{2_trade_add},{trade_add} 75.00 %,2020Q4_1750468
